,,We-10.27.23-13:51:16,10/27/2023,45226,4,,,Philodendron silver sword,"04""",Philodendrons,1,$10.00 ,7292c380-95f4-416d-a368-92fae44ddf2c,279, $0.70 ,,Fall 2023,,$9.30 ,,,,,,,,,,,,,
,,We-10.27.23-13:51:16,10/27/2023,45226,4,,,Pixie Plants,"02""",Misc. Houseplants,1,$4.00 ,e44101be-d5ce-4a31-a797-b67274849248,279, $0.28 ,,Fall 2023,,$3.72 ,,,,,,,,,,,,,
,,Ha-10.27.23-13:52:25,10/27/2023,45226,4,,,Cactus,"04""",Cacti/Succulents,1,$4.00 ,410e307c-7bff-4201-b244-2b9a95771072,280, $0.28 ,,Fall 2023,,$3.72 ,,,,,,,,,,,,,
,,Ha-10.27.23-13:55:13,10/27/2023,45226,4,,,Ficus Burgundy,"04""",Ficus,1,$8.00 ,492b088c-061f-4094-acf8-73e9181ce469,281, $0.56 ,,Fall 2023,,$7.44 ,,,,,,,,,,,,,
,,Ha-10.27.23-13:55:13,10/27/2023,45226,4,,,Syngonium  Pink,"04""",Syngoniums,1,$6.00 ,9257ea62-4ccc-43ae-8feb-dcf2cfc2c072,281, $0.42 ,,Fall 2023,,$5.58 ,,,,,,,,,,,,,
,,We-10.27.23-13:55:42,10/27/2023,45226,4,,,Monstera Adansonii Narrow,"04""",Monstera/Tetrasperma,1,$9.00 ,21334fc8-6464-4872-ba3d-032bb089e30e,282, $0.63 ,,Fall 2023,,$8.37 ,,,,,,,,,,,,,
,,Ha-10.27.23-13:56:11,10/27/2023,45226,4,,,Black Velvet,"04""",Alocasia/Colocasia,1,$10.00 ,87deb823-d4dc-49ca-ae5e-6d8fe0b204a3,283, $0.70 ,,Fall 2023,,$9.30 ,,,,,,,,,,,,,
,,Ha-10.27.23-13:56:14,10/27/2023,45226,4,,,Pilea Peperomiodies ,"04""",Alocasia/Colocasia,1,$5.00 ,5be912a8-a181-4657-8d9c-0e138f1ca8bf,284, $0.35 ,,Fall 2023,,$4.65 ,,,,,,,,,,,,,
,,Ha-10.27.23-13:56:14,10/27/2023,45226,4,,,Agave,"04""",Cacti/Succulents,1,$2.00 ,8121e88b-0d7d-4b9e-a6e4-d4cb1ed15c6c,284, $0.14 ,,Fall 2023,,$1.86 ,,,,,,,,,,,,,
,,We-10.27.23-13:56:37,10/27/2023,45226,4,,,Purple Petra Basil,"03""",Herbs,1,$4.00 ,a4657c3d-b073-4d8f-94f8-3c2641816121,285, $0.28 ,,Fall 2023,,$3.72 ,,,,,,,,,,,,,
,,We-10.27.23-13:58:35,10/27/2023,45226,4,,,Black Velvet,"04""",Alocasia/Colocasia,1,$10.00 ,53986556-bf02-4ecf-b98a-26e1cf545abb,286, $0.70 ,,Fall 2023,,$9.30 ,,,,,,,,,,,,,
,,Ha-10.27.23-13:58:46,10/27/2023,45226,4,,,Vicks,"04""",Herbs,1,$5.00 ,8e01e848-7177-4a96-98ca-6dff7bd79603,287, $-   ,,Fall 2023,,$5.00 ,,,,,,,,,,,,,
,,Ha-10.27.23-13:58:46,10/27/2023,45226,4,,,Aloe,"06""",Cacti/Succulents,1,$3.00 ,506c6090-8195-4411-9ad7-b1e4e05f5ec6,287, $0.21 ,,Fall 2023,,$2.79 ,,,,,,,,,,,,,
,,Ha-10.27.23-13:58:46,10/27/2023,45226,4,,,Spider Plant,"06""",Misc. Houseplants,1,$5.00 ,7cbeafa8-37f1-40f7-8174-45ac5e130e7f,287, $0.35 ,,Fall 2023,,$4.65 ,,,,,,,,,,,,,
,,We-10.27.23-14:00:30,10/27/2023,45226,4,,,Purple Petra Basil,"03""",Herbs,1,$4.00 ,48b287cd-745e-4a85-a49b-85b2c745873f,288, $0.28 ,,Fall 2023,,$3.72 ,,,,,,,,,,,,,
,,We-10.27.23-14:00:30,10/27/2023,45226,4,,,Black Velvet,"04""",Alocasia/Colocasia,1,$10.00 ,5d2985f5-f5bb-4dc3-9ba0-90492ea089e5,288, $0.70 ,,Fall 2023,,$9.30 ,,,,,,,,,,,,,
,,We-10.27.23-14:00:30,10/27/2023,45226,4,,,Staghorn Fern,"04""",Ferns,1,$3.00 ,dafa172b-e836-4f53-8a36-900700d3f584,288, $0.21 ,,Fall 2023,,$2.79 ,,,,,,,,,,,,,
,,We-10.27.23-14:00:30,10/27/2023,45226,4,,,Basil,"04""",Herbs,1,$3.00 ,0dc7d9ba-5bf2-4ef6-af2e-4e9743df7212,288, $-   ,,Fall 2023,,$3.00 ,,,,,,,,,,,,,
,,We-10.27.23-14:00:30,10/27/2023,45226,4,,,Golden Pothos ,"04""",Pothos,1,$3.00 ,7895798f-d15f-4cbf-8fad-b93d44e12dea,288, $0.21 ,,Fall 2023,,$2.79 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:01:00,10/27/2023,45226,4,,,Venus Fly Trap ,"02""",Carnivores,1,$6.00 ,4d624420-8380-4714-9f50-8ab65ea157a7,289, $0.42 ,,Fall 2023,,$5.58 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:01:00,10/27/2023,45226,4,,,Pilea Peperomiodies ,"04""",Alocasia/Colocasia,1,$5.00 ,25201050-a21c-420c-b90e-544dcd6639b7,289, $0.35 ,,Fall 2023,,$4.65 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:02:12,10/27/2023,45226,4,,,Philodendron silver sword,"04""",Philodendrons,1,$10.00 ,2b95b180-624f-4b21-9968-2b94712fcc6e,290, $0.70 ,,Fall 2023,,$9.30 ,,,,,,,,,,,,,
,,We-10.27.23-14:02:55,10/27/2023,45226,4,,,Vicks,"04""",Herbs,1,$5.00 ,4580e37a-78fb-473d-914e-ac6568b00f6b,291, $-   ,,Fall 2023,,$5.00 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:03:27,10/27/2023,45226,4,,,Agave,"04""",Cacti/Succulents,1,$2.00 ,e0f89bfb-3fa1-4069-abb1-523719896288,292, $0.14 ,,Fall 2023,,$1.86 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:03:27,10/27/2023,45226,4,,,Pixie Plants,"02""",Misc. Houseplants,1,$4.00 ,93ca9345-f1b9-462d-81cd-a383956131c5,292, $0.28 ,,Fall 2023,,$3.72 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:03:27,10/27/2023,45226,4,,,Cactus,"06""",Cacti/Succulents,1,$6.00 ,ae9a896f-b1f2-495a-99f1-9381c2cfef6d,292, $0.42 ,,Fall 2023,,$5.58 ,,,,,,,,,,,,,
,,We-10.27.23-14:04:54,10/27/2023,45226,4,,,Monstera Deliciosa,"06""",Monstera/Tetrasperma,1,$9.00 ,756ab2ea-e05d-4528-be9f-c93bdc68c851,293, $0.63 ,,Fall 2023,,$8.37 ,,,,,,,,,,,,,
,,We-10.27.23-14:04:54,10/27/2023,45226,4,,,Pixie Plants,"02""",Misc. Houseplants,1,$4.00 ,43b9c9f7-5da9-40ef-b316-bb7c03e10283,293, $0.28 ,,Fall 2023,,$3.72 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:05:04,10/27/2023,45226,4,,,Golden Pothos ,"08""",Pothos,1,$5.00 ,144df9be-06df-4836-9f76-56308006fa79,294, $0.35 ,,Fall 2023,,$4.65 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:05:04,10/27/2023,45226,4,,,Tradescantia,"04""",Misc. Houseplants,1,$4.00 ,b95b901a-e270-4a66-9180-40d526793ac6,294, $0.28 ,,Fall 2023,,$3.72 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:05:16,10/27/2023,45226,4,,,Dill,"04""",Herbs,1,$2.00 ,4fef5d94-b065-4da1-bcb2-060a30342375,295, $-   ,,Fall 2023,,$2.00 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:05:16,10/27/2023,45226,4,,,Silk Floss Tree,"05""  ",Natives,1,$5.00 ,5425b19c-19e2-4143-9a83-1efc8a6c3ed3,295, $0.35 ,,Fall 2023,,$4.65 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:07:34,10/27/2023,45226,4,,,Venus Fly Trap ,"02""",Carnivores,1,$6.00 ,304571b8-0ec6-49e0-957c-0c6becea2c68,296, $0.42 ,,Fall 2023,,$5.58 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:07:34,10/27/2023,45226,4,,,Venus Fly Trap ,"02""",Carnivores,1,$6.00 ,45d3064e-ae34-4733-99d5-aebc158f420d,296, $0.42 ,,Fall 2023,,$5.58 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:07:34,10/27/2023,45226,4,,,Venus Fly Trap ,"02""",Carnivores,1,$6.00 ,3ecca00a-eaf1-42be-b46d-fd83c7b89e5f,296, $0.42 ,,Fall 2023,,$5.58 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:07:34,10/27/2023,45226,4,,,Philodendron Heart Leaf,"4""",Philodendrons,1,$3.00 ,227e6a93-f34d-4a89-94c6-a1091006a873,296, $0.21 ,,Fall 2023,,$2.79 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:07:34,10/27/2023,45226,4,,,Vicks,"04""",Herbs,1,$5.00 ,89dee10f-92cc-4b07-a7a7-5d62075807cc,296, $-   ,,Fall 2023,,$5.00 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:07:34,10/27/2023,45226,4,,,Pixie Plants,"02""",Misc. Houseplants,1,$4.00 ,236b0c74-0a88-426e-8df5-e5f5d984e7c1,296, $0.28 ,,Fall 2023,,$3.72 ,,,,,,,,,,,,,
,,We-10.27.23-14:08:43,10/27/2023,45226,4,,,Dragon Fruit,"06""",Cacti/Succulents,1,$8.00 ,06c4d324-ff63-444f-8503-ab0f8c736ea4,297, $0.56 ,,Fall 2023,,$7.44 ,,,,,,,,,,,,,
,,We-10.27.23-14:09:50,10/27/2023,45226,4,,,Vicks,"04""",Herbs,1,$5.00 ,9db83e2b-5c04-4bc2-a389-ee0d4d0a8442,298, $-   ,,Fall 2023,,$5.00 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:12:07,10/27/2023,45226,4,,,Philodendron Firebird,"6""",Philodendrons,1,$10.00 ,e099f75d-a57a-4576-8d10-b41fbfba01a4,299, $0.70 ,,Fall 2023,,$9.30 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:12:07,10/27/2023,45226,4,,,Pixie Plants,"02""",Misc. Houseplants,1,$4.00 ,2d09ed09-acd7-4c0f-893e-3064072e5eac,299, $0.28 ,,Fall 2023,,$3.72 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:17:36,10/27/2023,45226,4,,,Staghorn Fern,"06""",Ferns,1,$6.00 ,a7ac4fb7-691d-4c03-a109-d2c999b46e9c,300, $0.42 ,,Fall 2023,,$5.58 ,,,,,,,,,,,,,
,,We-10.27.23-14:17:50,10/27/2023,45226,4,,,Basil,"04""",Herbs,1,$3.00 ,4060265a-22aa-45d9-bfcc-6f58a9c9f9fb,301, $-   ,,Fall 2023,,$3.00 ,,,,,,,,,,,,,
,,We-10.27.23-14:18:59,10/27/2023,45226,4,,,Cissus Discolor,"6""",Misc. Houseplants,1,$10.00 ,bdfdc0e1-ef26-4f06-9f43-a388ee146b90,302, $0.70 ,,Fall 2023,,$9.30 ,,,,,,,,,,,,,
,,We-10.27.23-14:20:25,10/27/2023,45226,4,,,Loquat,"04""",Fruits/vegetables,1,$2.00 ,7a8ceafd-87f5-45a2-9186-c7e9572492ad,303, $-   ,,Fall 2023,,$2.00 ,,,,,,,,,,,,,
,,We-10.27.23-14:20:25,10/27/2023,45226,4,,,Syngonium  Pink,"04""",Syngoniums,1,$6.00 ,16c68d84-180a-4055-8996-47dc4c15560d,303, $0.42 ,,Fall 2023,,$5.58 ,,,,,,,,,,,,,
,,We-10.27.23-14:24:37,10/27/2023,45226,4,,,Pixie Plants,"02""",Misc. Houseplants,1,$4.00 ,5d474fdc-c613-4e76-bfb4-dfdd9e7b2ea4,304, $0.28 ,,Fall 2023,,$3.72 ,,,,,,,,,,,,,
,,We-10.27.23-14:24:37,10/27/2023,45226,4,,,Mint,"04""",Herbs,1,$2.00 ,46321ae8-806e-47a9-8a12-1120fac60e16,304, $-   ,,Fall 2023,,$2.00 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:24:41,10/27/2023,45226,4,,,Venus Fly Trap ,"02""",Carnivores,1,$6.00 ,382275d8-a98f-47fc-8c95-7806a48aa356,305, $0.42 ,,Fall 2023,,$5.58 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:24:41,10/27/2023,45226,4,,,Basil,"04""",Herbs,1,$3.00 ,8837eef9-e4f9-44ce-9c94-1595bb6933b0,305, $-   ,,Fall 2023,,$3.00 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:25:56,10/27/2023,45226,4,,,Basil,"04""",Herbs,1,$3.00 ,c1beb3f4-6b31-412e-b5d8-4a4e16bd6057,306, $-   ,,Fall 2023,,$3.00 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:29:45,10/27/2023,45226,4,,,Pixie Plants,"02""",Misc. Houseplants,1,$4.00 ,cf3aedba-424d-488b-93b1-4ee096646447,307, $0.28 ,,Fall 2023,,$3.72 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:29:45,10/27/2023,45226,4,,,Begonia Angelwing,"04""",Misc. Houseplants,1,$8.00 ,d0021a98-89f2-4aab-b228-bede6cc4594c,307, $0.56 ,,Fall 2023,,$7.44 ,,,,,,,,,,,,,
,,We-10.27.23-14:32:22,10/27/2023,45226,4,,,Purple Petra Basil,"03""",Herbs,1,$4.00 ,78adcf94-3ded-414c-afeb-86650c9389e1,308, $0.28 ,,Fall 2023,,$3.72 ,,,,,,,,,,,,,
,,We-10.27.23-14:32:22,10/27/2023,45226,4,,,Honey,,Non-Plant,1,$5.00 ,5f6a4ca7-c86e-4d7c-9694-7c0a715a257e,308, $-   ,,Fall 2023,,$5.00 ,,,,,,,,,,,,,
,,We-10.27.23-14:32:22,10/27/2023,45226,4,,,Drainage Plates,Small,Non-Plant,1,$3.00 ,134fb4b5-2264-45f2-af87-19a7ff36d641,308, $0.21 ,,Fall 2023,,$2.79 ,,,,,,,,,,,,,
,,We-10.27.23-14:32:22,10/27/2023,45226,4,,,Drainage Plates,Small,Non-Plant,1,$3.00 ,77c5f439-05c7-45c9-9aa2-16ffbf4c0288,308, $0.21 ,,Fall 2023,,$2.79 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:33:09,10/27/2023,45226,4,,,Pixie Plants,"02""",Misc. Houseplants,1,$4.00 ,d70720e9-1e4f-4b01-80eb-722c51e17249,309, $0.28 ,,Fall 2023,,$3.72 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:33:09,10/27/2023,45226,4,,,Pixie Plants,"02""",Misc. Houseplants,1,$4.00 ,e1d6a4cd-a997-4c65-b149-cd1777e82a97,309, $0.28 ,,Fall 2023,,$3.72 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:33:09,10/27/2023,45226,4,,,Marble Pothos,"04""",Pothos,1,$4.00 ,66671d21-9eaa-4e7e-ab92-e33043f6927e,309, $0.28 ,,Fall 2023,,$3.72 ,,,,,,,,,,,,,
,,We-10.27.23-14:34:54,10/27/2023,45226,4,,,Honey,,Non-Plant,1,$5.00 ,e7f5c527-0395-4fdf-85bc-60770be9fae9,310, $-   ,,Fall 2023,,$5.00 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:35:56,10/27/2023,45226,4,,,Monstera Adansonii Wide,"06""",Monstera/Tetrasperma,1,$11.00 ,3160bc24-e384-4dc6-aea1-35cf580b0034,311, $0.77 ,,Fall 2023,,$10.23 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:35:56,10/27/2023,45226,4,,,Peperomia Obtusofolia ,"04""",Paperomia,1,$3.00 ,a354a399-a100-410d-9a27-55e40326542b,311, $0.21 ,,Fall 2023,,$2.79 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:36:26,10/27/2023,45226,4,,,Cissus Discolor,"6""",Misc. Houseplants,1,$10.00 ,9549b1ea-29a5-4c54-b510-89835ff74763,312, $0.70 ,,Fall 2023,,$9.30 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:36:26,10/27/2023,45226,4,,,Syngonium  Pink,"04""",Syngoniums,1,$6.00 ,cd3cf9ec-45cd-47b4-aea5-007899521400,312, $0.42 ,,Fall 2023,,$5.58 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:36:26,10/27/2023,45226,4,,,Pixie Plants,"02""",Misc. Houseplants,0,$0.00 ,77211e84-800a-4bea-b993-147318d1f955,312, $0.28 ,,Fall 2023,,($0.28),,,,,,,,,,,,,
,,Ha-10.27.23-14:36:26,10/27/2023,45226,4,,,Pixie Plants,"02""",Misc. Houseplants,1,$4.00 ,7187c684-3ef9-4815-bfe4-c2f6ee4f3cf5,312, $0.28 ,,Fall 2023,,$3.72 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:37:12,10/27/2023,45226,4,,,Venus Fly Trap ,"02""",Carnivores,1,$6.00 ,68632d61-3903-4994-9ab2-27de91597ca0,313, $0.42 ,,Fall 2023,,$5.58 ,,,,,,,,,,,,,
,,We-10.27.23-14:39:20,10/27/2023,45226,4,,,Mint,"04""",Herbs,1,$2.00 ,f9b56be2-8942-4fb7-a7c5-f2eba615566e,314, $-   ,,Fall 2023,,$2.00 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:43:46,10/27/2023,45226,4,,,Pixie Plants,"02""",Misc. Houseplants,1,$4.00 ,7c04b567-4af8-4766-b704-1bf0a1acce30,315, $0.28 ,,Fall 2023,,$3.72 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:43:46,10/27/2023,45226,4,,,Silk Floss Tree,"05""  ",Natives,1,$5.00 ,6ae847b0-96b7-4582-a4b4-b1cf83ae8b1c,315, $0.35 ,,Fall 2023,,$4.65 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:43:46,10/27/2023,45226,4,,,Tradescantia,"04""",Misc. Houseplants,1,$4.00 ,f2eb7cb6-5776-41c4-a1d9-1a7bb1cedc74,315, $0.28 ,,Fall 2023,,$3.72 ,,,,,,,,,,,,,
,,We-10.27.23-14:43:51,10/27/2023,45226,4,,,Venus Fly Trap ,"02""",Carnivores,1,$6.00 ,e7db1624-d656-4a96-b85e-e8b45d775f9b,316, $0.42 ,,Fall 2023,,$5.58 ,,,,,,,,,,,,,
,,We-10.27.23-14:43:51,10/27/2023,45226,4,,,Spider Plant,"04""",Misc. Houseplants,1,$4.00 ,9a30a4ad-b436-41db-b12e-45546f6bc97b,316, $0.28 ,,Fall 2023,,$3.72 ,,,,,,,,,,,,,
,,We-10.27.23-14:43:51,10/27/2023,45226,4,,,Tradescantia,"04""",Misc. Houseplants,1,$4.00 ,ef33c061-79ba-439d-867e-f8580d64bf6b,316, $0.28 ,,Fall 2023,,$3.72 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:44:23,10/27/2023,45226,4,,,Tradescantia,"04""",Misc. Houseplants,1,$4.00 ,cf0c88e9-b38e-41ae-aee4-bde399cff8f5,317, $0.28 ,,Fall 2023,,$3.72 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:44:23,10/27/2023,45226,4,,,Marble Pothos,"04""",Pothos,1,$4.00 ,35e5e5bb-4183-4aba-8047-2cc92cac72f3,317, $0.28 ,,Fall 2023,,$3.72 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:44:23,10/27/2023,45226,4,,,Marble Pothos,"04""",Pothos,1,$4.00 ,5bc12e1e-2b1f-4052-9851-956d4c652b9c,317, $0.28 ,,Fall 2023,,$3.72 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:45:05,10/27/2023,45226,4,,,Venus Fly Trap ,"02""",Carnivores,1,$6.00 ,0c0dbb01-3443-4f5b-af58-de74b4ad0465,318, $0.42 ,,Fall 2023,,$5.58 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:45:05,10/27/2023,45226,4,,,Agave,"04""",Cacti/Succulents,1,$2.00 ,4152e857-9e27-4070-8171-af46324180a6,318, $0.14 ,,Fall 2023,,$1.86 ,,,,,,,,,,,,,
,,We-10.27.23-14:45:21,10/27/2023,45226,4,,,Begonia Angelwing,"04""",Misc. Houseplants,1,$8.00 ,2aa026c2-85de-4b7a-88ba-c6ae6a819563,319, $0.56 ,,Fall 2023,,$7.44 ,,,,,,,,,,,,,
,,We-10.27.23-14:45:21,10/27/2023,45226,4,,,Basil,"04""",Herbs,1,$3.00 ,0a9e015c-261f-46f2-ab2d-4b4e76a5d0d3,319, $-   ,,Fall 2023,,$3.00 ,,,,,,,,,,,,,
,,We-10.27.23-14:45:21,10/27/2023,45226,4,,,Tradescantia,"04""",Misc. Houseplants,1,$4.00 ,2883c9bb-d7be-4172-bd84-78aeb3912811,319, $0.28 ,,Fall 2023,,$3.72 ,,,,,,,,,,,,,
,,We-10.27.23-14:49:13,10/27/2023,45226,4,,,Begonia Angelwing,"06""",Misc. Houseplants,1,$10.00 ,7592a1ce-289a-45f7-ae0b-41a7b4e2daf5,320, $0.70 ,,Fall 2023,,$9.30 ,,,,,,,,,,,,,
,,We-10.27.23-14:49:13,10/27/2023,45226,4,,,Pilea Peperomiodies ,"04""",Alocasia/Colocasia,1,$5.00 ,d6eb9b76-76ba-4837-ae83-241d165b654d,320, $0.35 ,,Fall 2023,,$4.65 ,,,,,,,,,,,,,
,,We-10.27.23-14:49:13,10/27/2023,45226,4,,,Philodendron Mican,"06""",Philodendrons,1,$10.00 ,c1a6c548-367f-4816-8c86-d3971113d8bf,320, $0.70 ,,Fall 2023,,$9.30 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:49:29,10/27/2023,45226,4,,,Venus Fly Trap ,"02""",Carnivores,1,$6.00 ,3be19016-3b79-405f-b30e-c2e1d9ed8b62,321, $0.42 ,,Fall 2023,,$5.58 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:49:29,10/27/2023,45226,4,,,Cactus,"03""",Cacti/Succulents,1,$3.00 ,5656b228-47aa-42c1-8854-975d7f9c0413,321, $0.21 ,,Fall 2023,,$2.79 ,,,,,,,,,,,,,
,,We-10.27.23-14:49:53,10/27/2023,45226,4,,,Mint,"04""",Herbs,1,$2.00 ,4288c558-e74b-46b9-942a-5496c4fc9670,322, $-   ,,Fall 2023,,$2.00 ,,,,,,,,,,,,,
,,We-10.27.23-14:49:53,10/27/2023,45226,4,,,Ficus Altissima (Yellow Gem),"04""",Ficus,1,$6.00 ,a5370f83-f580-408a-98c6-72732836a96b,322, $0.42 ,,Fall 2023,,$5.58 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:53:00,10/27/2023,45226,4,,,Syngonium  Pink,"04""",Syngoniums,1,$6.00 ,920cd1c6-8208-47d8-b77e-af90aec3826d,323, $0.42 ,,Fall 2023,,$5.58 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:53:00,10/27/2023,45226,4,,,Cebu Blue Pothos,"04""",Pothos,1,$4.00 ,3826e335-ba1d-4028-8a65-9ec5dbc54f3e,323, $0.28 ,,Fall 2023,,$3.72 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:53:00,10/27/2023,45226,4,,,Vicks,"06"" ",Herbs,1,$8.00 ,937a7a4d-1726-4895-9111-44024872062c,323, $0.56 ,,Fall 2023,,$7.44 ,,,,,,,,,,,,,
,,We-10.27.23-14:54:11,10/27/2023,45226,4,,,Philodendron Heart Leaf,"06""",Philodendrons,1,$4.00 ,a4efde7d-6d20-423a-aa17-e1d367591f75,324, $0.28 ,,Fall 2023,,$3.72 ,,,,,,,,,,,,,
,,We-10.27.23-14:54:11,10/27/2023,45226,4,,,Honey,,Non-Plant,1,$5.00 ,ed8e2f7b-fd36-4b3a-b0c5-46b7f54b6f39,324, $-   ,,Fall 2023,,$5.00 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:59:37,10/27/2023,45226,4,,,Venus Fly Trap ,"02""",Carnivores,1,$6.00 ,35ecd4fa-7536-4b2a-94b8-61faaa6f07f9,325, $0.42 ,,Fall 2023,,$5.58 ,,,,,,,,,,,,,
,,Ha-10.27.23-14:59:37,10/27/2023,45226,4,,,Philodendron silver sword,"04""",Philodendrons,1,$10.00 ,14244549-2e80-4428-87e3-430bb7a2b913,325, $0.70 ,,Fall 2023,,$9.30 ,,,,,,,,,,,,,
,,Ha-10.27.23-15:15:26,10/27/2023,45226,4,,,Philodendron Brasil,"06""",Philodendrons,1,$10.00 ,22879000-5b3a-4f80-8396-84ea60100825,326, $0.70 ,,Fall 2023,,$9.30 ,,,,,,,,,,,,,
,,Ha-10.27.23-15:15:26,10/27/2023,45226,4,326,684,Aloe,"06""",Cacti/Succulents,1,$3.00 ,1b5f136d-4484-4e41-8a73-266ec4e09c58,326, $0.21 ,,Fall 2023,,$2.79 ,,,,,,,,,,,,,
,,As-11.28.23-10:22:20,11/28/2023,45258,5,327,685,Rosemary,"4""",Herbs,1,$3.00 ,3d561a7c-c44d-43c7-b5c0-02f4e4bd51e8,327, $0.21 ,,Fall 2023,,$2.79 ,,,,,,,,,,,,,
,,We-11.29.23-14:59:58,11/29/2023,45259,6,,,Venus Fly Trap ,"02""",Carnivores,1,$6.00 ,83b55036-664f-4083-ace1-516c2aee7701,328, $0.42 ,,Fall 2023,,$5.58 ,,,,,,,,,,,,,
,,We-11.29.23-15:01:51,11/29/2023,45259,6,,,Seashell Devil's Backbone,6,Misc. Houseplants,1,$6.00 ,7db5502b-f49c-4e3f-8c01-8a9313060cf1,329, $0.42 ,,Fall 2023,,$5.58 ,,,,,,,,,,,,,
,,We-11.29.23-15:01:51,11/29/2023,45259,6,,,Honey (8 oz),8 oz,Non-Plant,1,$10.00 ,72c44063-d34b-4c37-9e51-ff1f903284ab,329, $0.70 ,,Fall 2023,,$9.30 ,,,,,,,,,,,,,
,,Ha-11.29.23-15:02:30,11/29/2023,45259,6,,,Honey (8 oz),8 oz,Non-Plant,1,$10.00 ,30d4bc69-ecb7-4ad8-ba5e-6ab8b11c64ca,330, $0.70 ,,Fall 2023,,$9.30 ,,,,,,,,,,,,,
,,We-11.29.23-15:05:36,11/29/2023,45259,6,,,Pixie Plants,"02""",Misc. Houseplants,1,$4.00 ,4b4f7047-9799-4b7b-bef3-483eaf1d998a,331, $0.28 ,,Fall 2023,,$3.72 ,,,,,,,,,,,,,
,,We-11.29.23-15:08:06,11/29/2023,45259,6,,,Monstera Adansonii Narrow,"04""",Monstera/Tetrasperma,1,$9.00 ,0077ed47-0f99-41ce-bc67-74cdebd5b557,332, $0.63 ,,Fall 2023,,$8.37 ,,,,,,,,,,,,,
,,We-11.29.23-15:08:06,11/29/2023,45259,6,,,Vicks,"04""",Herbs,1,$5.00 ,4b4395d9-9dcc-4017-a258-9e9499eddcb5,332, $-   ,,Fall 2023,,$5.00 ,,,,,,,,,,,,,
,,We-11.29.23-15:08:37,11/29/2023,45259,6,,,Basil,"03""",Herbs,1,$2.00 ,1eb1a454-553b-47fa-9fda-08a11cd7fb92,333, $-   ,,Fall 2023,,$2.00 ,,,,,,,,,,,,,
,,We-11.29.23-15:09:26,11/29/2023,45259,6,,,Honey (8 oz),8 oz,Non-Plant,1,$10.00 ,4b8f2afa-331d-4d6c-a869-b93bb7d32dae,334, $0.70 ,,Fall 2023,,$9.30 ,,,,,,,,,,,,,
,,Ha-11.29.23-15:10:04,11/29/2023,45259,6,,,Honey (8 oz),8 oz,Non-Plant,1,$10.00 ,ee321462-7186-4639-9864-002227f2b9d3,335, $0.70 ,,Fall 2023,,$9.30 ,,,,,,,,,,,,,
,,We-11.29.23-15:10:08,11/29/2023,45259,6,,,Discounted Plant,,Misc. Houseplants,1,$3.00 ,087a9edf-a083-4092-9905-d30949a70d19,336, $0.21 ,,Fall 2023,,$2.79 ,,,,,,,,,,,,,
